index,review,review_date,hotelName,hotelUrl
552,"Stayed for 1 night on business, during a huge conference at the McCormack Center, so the hotel was completely full and expensive, but I received a room upgrade to an apartment style of room, which I was unable to take advantage of as my stay was short (late arrival, early checkout) however the gesture was appreciated.",23-Apr-19,Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html
553,"The staff were very welcoming and friendly! We stayed in a corner room on the 26th and had a lovely view. Bathroom was a bit outdated but clean, as was our room. The lifts are incredibly slow . The location was fabulous !",18-Apr-19,Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html
554,Great and best location hotel with friendly staff. Most best restaurants are all within walking distance.Recommended for families on vacation as well as for business or conference meetings. Great menu for breakfast.,18-Apr-19,Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html
555,My fiance and I made a last minute trip to Chicago and were pleased to find this hotel with my Wyndham Rewards account. The rates for a weekend were very affordable for the location. The only downside is the expensive parking. It was half the price of the room. The wait to get checked in was a little long. We were checking in on a Friday and there was only 1 person working the counter. Once we got to the room it was beautiful with a great view. They left a nice treat for us on the desk for our Anniversary that made the occasion more special. The room was huge and very clean. Be sure to upgrade and do the river view. We went and checked out the view from the city side and it was hideous. We will definetly be staying here again!,13-Apr-19,Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html
556,"At the checking front lady was not friendly and charge me 189 instead of 109. At the checkout I will charge for valet parking and I don’t even have a car, So in the future all the guest need to be see their bill before they check out ",11-Apr-19,Wyndham Grand Chicago Riverfront,http://www.tripadvisor.com/Hotel_Review-g35805-d87603-Reviews-Wyndham_Grand_Chicago_Riverfront-Chicago_Illinois.html
557,"Checked in and loved the retro architecture in the lobby. The mega room we were upgraded to was good, but didnt have any type of view, so that was disappointing. The breakfast was very average, but included in our stay. The only problem we had was that our room had no fridges and the concierge (Eden)was rarely at her desk. We wanted to book multiple excursions, but could only catch her once to book Willis Tower Skydeck. It was discounted though. Her restaurant recommendations were outdated and not good. The room was okay. Bed was comfy, and the shower was sufficiently big enough. The water felt like it didnt get all the way hot though. Other than that it was a quality stay. The hotel is in a great area, but most places nearby are closed if it's a holiday.",11-Jul-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
558,"recently stayed at the W Chicago City Center. This is a Boutique Hotel. The Mobility Access room was large and clean, Bed was comfortable. Room was cleaned as requested late afternoon. The entire staff was friendly and met all our needs and requests. Hotel was in the financial district and easy to get to the Wedding venue and Rehearsal dinner. ",3-Jul-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
559,Eden Bernal did an excellent job booking tours and keeping us on track.She was helpful in getting organized before the trip and helped to make sure we were on time. The boat venue was excellent. Her restaurant recommendations were also excellent.,24-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
560,"I traveled to Chicago with a colleague for a business trip and stayed for 4 nights.The lobby of the hotel is definitely cool - definitely has a great ambience and vibe. The hotel was built in the 1920's, so it definitely has great architecture.The hotel bar was totally popular and crowded into the early hours of the morning and the breakfast was pretty good! The gym was also great! Although the mood/ambience was cool, I would not stay here again. We requested early check in, which was not granted - normally not a big deal, but my colleague that booked the rooms is a very high Marriott Rewards member. They kept our bags while we had to leave to go do work things, but didn't give us a ticket or anything as a receipt even though we requested one and assured us our bags would be fine. When we arrived back to the hotel, our bags were nowhere to be seen and no one knew what happened to them (they ended up being in our rooms, but it was scary that no one knew where they were). The biggest issue I had at this hotel was the cleanliness of the hotel. The cool vibe/decor of the whole place masks the fact. I had to change rooms upon arrival because my bed had huge, yellow stains all over the mattress - I am someone who does do a bed check when I arrive at a hotel because I'm a bit of germaphobe, but OMG that was my worst nightmare. That was absolutely totally unacceptable for a W hotel. They have these weird semi-mattress covers under the sheets that bunch up when you sleep and I feel like it probably made people really sweaty over the years and it soiled the mattress pretty badly. I will say thank goodness for Irene because she was absolutely amazing and moved me to a nice, clean, and bigger room; however, the fact that that was even an issue in the first place was totally unacceptable. Irene sent a little treat later that night to apologize, which was a sweet gesture.I also met a friendly lady staying on my floor who said she had to call security because there was a drunk, naked man banging on her door at 1:30am. Also, the AC in the room I was switched into didn't work and I had to get someone to come upstairs to fix it while I was there. Honestly if you're thinking about staying at this hotel, I would say look elsewhere. My colleague is very Marriott brand loyal and won in the battle of what hotel to stay in, but next time I will be absolutely staying at the Hilton Palmer House or Hilton Chicago.",24-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
561,The hotel is lovely and the rooms very modern in design. Fabulous shower for two. Near everything downtown/Miracle Mile. Restaurant and bar were excellent. Wonderful place for a romantic stay. We have reservations for a return weekend,23-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
562,"Was here one night, on a work trip. I was given a massive suite. Outstanding room. It was so nice that I decided not to go out for dinner, ordered at the bar and ate in my room. It seems like Ws are getting a little worn at the edges, like they haven't been given a refurb in too long. This property falls into that category. But it was still comfortable and classic.",18-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
563,Up for a weekend stay and my usual Marriott loop hotel was booked so I decided to try this new addition to the Marriott brand right across the street from the the JW. Friendly place with decent room priced at loop average. Convenient to the L and the blue line. Staff was extremely nice. ,18-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
564,"Stayed her for work, you can’t work late at night for someone complaining that you are up working. Strong handed by the staff for being awake. The rooms are very basic and you can’t work late. Plus there is not a real restaurant. It’s a bad hotel. Negative vibe. Don’t book",10-Jun-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
565,"Mediocre hotel in downtown Chicago. Ridiculously small rooms, no lounge for elite members, overall old set up. The bathroom is the same size of the closet, the sink one palm across (literally). The bed was not even made properly.",30-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
566,"First visit to Chicago and stayed for 2 nights over memorial day weekend. Had a wonderful room with queen sized bed. Bathroom layout was odd, but if you have stayed in Asia where space is limited this is easily overlooked. Hotel was easily reached by the blue line (from O'Hare) and red line (catch a Cubs game). CIBC theater. Art Institute of Chicago. All walks were less than 10 mins. Google map was a great help. All that was great and I really enjoyed my visit. Good thing Walgreens and CVS were nearly everywhere for my allergies did not like whatever type of detergent the W uses to clean their sheets. Had allergic reactions on my arms and legs.",27-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
567,"This hotel is conveniently located pretty much in the centre of downtown Chicago, and can be easily reached by train from O'Hare airport. The reception area, bar and restaurant are modern, low-lit and noisy, whereas once you get to the accommodation floors, the hotel seems to show its age a little, and the modern edge seems to disappear. My room was comfortable enough, but the bathroom was decidedly underwhelming for a hotel at this price point, and the shower was poor compared to similar hotels in the US.Staff were a mixed bag; some were very friendly and hwlpful, whereas on one visit for breakfast I felt more like I was being checked-in to the local correctional facility. Nevertheless, the quality of the food itself was good and portions were generous.The gym was reasonably spacious with decent equipment, but one or two pieces of equipment were out of order.Overall, it was a perfectly reasonable stay for a business trip, but I wouldn't rush back, particularly given the price I paid.",21-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
568,Upon arriving at hotel the valet staff was very helpful in explaining parking options. We had booked parking package for our overnight stay and gentleman allowed me to check in and verify which parking was included. When you enter the lobby it is very much what you would expect from a W hotel. Beautiful hotel bar is focal point with a ample seating around bar and area! Front desks to the left and eating area to the right. Check in was timely and greeted by hotel staff while waiting in quick line and offered water. Upgraded to Spectacular category rooms and very much appreciated that! Very spacious and decor again expected for this hotel chain. Loved the comfy bed and pillows! Would definitely return! ,19-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
569,"I stayed on the 11th floor in a cozy queen room on a Wednesday and Thursday night. Price was outrageous ($970 for 2 nights) but about the same price as other hotels in the area. The hotel is close to the train which I took for $3 from midway airport. When you walk in you see a bar but walk to the left to find check in. I enjoyed the free body butter, body wash and water included in the room. No empty refrigerator for use or microwave in room. There is a refrigerator loaded up with drinks and snacks for purchase in the room.",18-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
570,Mattress was spotted up with brown spots at the head of bed Did not look to clean Other than that very nice hotel and set upGood location downtown near John Willis Tower (skydeck) Need microwave Cost $20 to have someone come and warm up food That’s ridiculous ,14-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
571,Room...ughTV didnt work when walked inNo premium cable channels...zero not even one HBO or Max or Show.No Hulu or Netflix interface eitherDid green choice and they still tried to service my room- obviously great internal communicationBar bathroom is a mile away down the stairs from the bar ,3-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
572,"Smallest bathroom I have been in, you had to sit sideways on the toilet because it was up against the wall, dirty shower, cracked tiles on floor, toilet was cracked on top, shower rod completely rusted, wash sink marble was chipped and cracked. And the water was undrinkable. No recognition of status level, room provided was on the lowest floor. With a JW across the street I don’t plan on using this hotel again.",3-May-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
573,"Had two Suite Night Awards (SNAs) left over from 2018 and decided to apply them to this trip since I don’t often have two night stays. I submitted the request on Friday for an arrival the following Tuesday. Promptly received an automated email letting me know my request was received and someone from the property would be in touch shortly. Never heard anything from the hotel. When I checked-in, the lady at the desk told me I had been upgraded. However, the room I received was not what I had requested when I submitted the SNA. In fact, it wasn’t even a suite at all. Just an ordinary room on a mid-level floor with a view of the interior courtyard. I called Marriott customer service to have the SNAs refunded and they said I would have to talk to the front desk. Went back down to the front desk. They say they have no record of the SNA request. So I take out my phone to show her the confirmation email. She takes the phone into a back room to show the manager (guess manager could not be bothered to speak to me). Comes back a couple minutes later and says I can have SNAs refunded or they will give me a suite. I’d already dropped my stuff off so I said just refund the SNAs to my account please.After I got back to my room, it occurred to me; “If they have suites available, shouldn’t I have been offered one at check-in simply based on my elite status (titanium)?” According to the terms of the program, I should have. This property is obviously not following the rules.Rewards program cheating aside, the hotel itself is just average. This was my first stay at a W and I had been under the impression that it was a luxury brand. It most definitely is not that. It’s more like a budget airline where they charge you for every little nicety, wrapped up in “hip” packaging. There was a mini bar/snack bar in my room. The why the items where casually displayed on the table, I almost thought they where complimentary. Then I spotted the menu. Ten dollars for a pack of peanut M&Ms (plus $3 service charge). Even by hotel standards, that is insane. No sober person would pay those prices. They are really just taking advantage of unwitting and/or intoxicated guests.Also, as a “hip” brand you would expect the W to have the latest technology in room. This is not the case. No smart TVs, but you can buy pay-per-view and there was a DVD player in my room. Just like the 90s!Next time I will stay at the JW Marriott across the street.",30-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
574,"The hotel was lovely. Cool theme/decor, clean and spacious rooms. Irene was so amazing during my check in process. Other staff was wonderful as well. Great location. Very accommodating. Wonderful customer service. ",22-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
575,"Loved the location. Easy walking distance to all downtown attractions. Nice roomy rooms. Beds could be bigger, but that was the only downside. Excellent service all around. Loved that we could have valet park our car and knew it was safely parked for our entire visit. ",22-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
576,"This is a lovely old building that has been poorly redesigned. Worst entrance to a hotel I've ever seen - dark alley. Thought it was closed. Rooms are very tight. Shower pressure non-existent. Lobby, mezzanine, ballroom all extremely nice. Service was very good.",18-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
577,"This was the first time I stayed there. I found the employees to be AMAZING individuals and always ready to help. I loved how spacious the room was and how clean. The location is on the ""Loop"" so you can find just about any kind of food you are looking for. Would recommend to anyone. ",12-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
578,"I stayed one night with a friend and was impressed by the fun decor and modern look of the hotel. The staff was friendly and helpful and the beds super comfy. The only downside was the shower, which looked identical to a locker room shower and really made me feel like I needed shower shoes! But, I would certainly consider staying here again on future visits to the city! ",11-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
579,"I travel to downtown Chicago often and this is my first stay at the W. Overall it is more than adequate and nice but it pi$$es me off that they charge for WIFI and breakfast! Its not about the money, its about the idea. There are many nicer hotels in the immediate area that offer both these items for free (ie Residence Inn). Include it in the price of the room or something people but in this day and age, dont charge for WIFI or breakfast!!!",11-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
580,"Being a wise guy to the staff at the W, when they emailed me prior to arrival for any specifics, I told them the following: I like: Feather pillows2 double bedPina Colada'sWalks in the rain.When I checked in, low and behold I had two pina coladas waiting for me! When I returned from dinner, one of my two beds were covered with feather pillows! What a great surprise and a testament to going the extra mile. As a Platinum Elite member of Marriott, I almost never experience this type of outstanding service. I want to personally thank Jennifer Whitgrove for arranging this surprise for me and also to the GM Andy King, who hires outstanding people who know how to make a difference! ",6-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
581,"The rooms are tiny. The closet door is located within the bathroom and you have to close one door to open the other. It is kind of hilarious.And the walls are so thin that not only can you hear what’s happening next door, every time a door closes near your room, the whole room shakes! I was sitting at my desk and thought maybe there was an earthquake at one point, but then realized the whole floor vibrates when any door closes. Overall, totally overrated and I wouldn’t stay here again. ",4-Apr-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
582,"Lovely hotel in the city. I would have been happy to give it 5 stars, however deducted one star for location and for the tiny toilet room which felt like a closet. Aside from this, my room was large and the bed comfortable. I stayed on a weekend and the area is very quiet on the weekend with most things closed in the area. During the week is another story when the area is bustling. On saying this I was still able to walk to River North (25 minute walk) and the nearby theatre (15 minute walk) where more things were open, so it wasn't too bad. It's also a short cab ride to West Loop and the Fulton Market Area. I stayed here for some R&R, however was woken very abruptly by LOUD MUSIC coming from outside. I think there was some event on Sunday at 8:30am so wasn't too pleased about the early morning wake up on my day to catch up on sleep. It wasn't the hotel's fault, however it may be worthwhile checking that there aren't similar events in the area if you are planning to sleep in. I had breakfast in the cafe in the lobby. It was ok, however I felt the menu was limited and lacking of healthy choices. There were a couple, but really not many. Overall a good hotel.",30-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
583,"The staff was very gracious about early check in and concierge very friendly and help.However, there was an intermittent loud drill-like sound in the room. I asked to have someone sent to room to address the problem. When the engineer didn’t show, the frond desk person (who was very pleasant), offered to move me to another room. I said yes, though I was exhausted after a day of work. Both rooms had the same dated color school. I have stayed at W hotels elsewhere and enjoyed the funky vibe. The hotel lobby is beautiful but the rooms are more 1980s Holiday Inn. Last month I stayed at the Chicago Michigan Mile Aloft and the room was decorated much nicer than the one I am in. I also like the Chicago Gwen but didn’t want to spend as much. I come to Chicago often but it won’t be at the W (which usually are much better). I’m here for 2 nights and I’lol see how it goes. That said the hotel rooms badly need a renovation. It unfortunate the W hotels appear to be so uneven in quality. I’m from nearby Milwaukee and know Chicago hotels pretty well, but will probably book in a non-Marriot/SPG hotel. That said, the so far the staff has been excellent",22-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
584,"Staff was polite and welcoming. The hotel itself is not in Marriott/W condition. The lobby (aside from the bar) is rough around the edges, my bathroom had peeling wallpaper and holes all over the wall, the shower was a dark cave, and my room was pitch black while I was there (city view = courtyard view apparently). Elevator buttons are faded, as it much of the detail of the hotel. Does not do good things for the brand which is held to higher standards. ",21-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
585,"The location is ideal - within a 10-minute walk of Union Station, the Lyric Opera, and only slightly farther to get to Buckingham Palace! The suite that we had was spacious, and included a jacuzzi tub! Be careful about taking any of the ""provided"" snacks and alcohol, though - they are SUBER-expensive (a single Kind bar is $8, and a small bottle of vodka is $45!)",19-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
586,"Enjoyed the whole experience, from the first impression as the doors opened for us to reveal the lounge and beautiful vaulted ceilinged lobby. The room was clean and comfortable and loved the huge bathroom. We enjoyed the bar. The bartenders were friendly and the drinks were great. My highest compliment goes to Fatima at the front desk who went above and beyond to help me with an issue I had at check in. Thank you so much!!",18-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
587,"We stayed at the W hotel at City Center for St Patrick’s Day weekend and they did not disappoint one bit. LOVED everything about this hotel. Eden and Steve , the two concierge, were PHENOMINAL. They both made all of our dreams and wishes come true to make it the perfect weekend getaway with my love. We will definitely be returning.",17-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
588,"Easy access to the L to get to/from Midway. One night stay for a conference. I'm not a regular W guest (Westin & Sheraton are more my style) so I needed to go back out to ask the bellman where the desk was (when you enter, all you see is a gorgeous bar). Once I got the lay of the land, all was well. Good staff and service. Excellent food & cocktails.",17-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
589,"The W is not only a beautifully restored architectural building but it also has terrific amenities. The staff is responsive, attentive and knowledgeable. The concierge was wonderful (Steve)! How on earth does he remember everyone’s name? ",12-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
590,"This hotel is acceptable if you get a quiet room. Downtown Chicago hotels that are near the ""L"" can get a lot of noise from the trains. I asked for a quiet room on check in, but the intermittent noise was disturbing enough to interfere with sleep. I requested a change of rooms for my second night, and the hotel moved me to one facing an internal courtyard, which was better. They were apologetic about it, and I have no complaints about their level of service, but this review is simply a warning to others who may be light sleepers to ask the right questions",9-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
591,"Spending a few days in Chicago I decided to stay in this hotel, it is very well located in the business district and not far from the main attractions, only downside my 1st room was noisy because of the skytrain but I must congratulate the Reception clerk who moved me to another room.The quality of the food is very good and the service.I will probably stay here again if I have to stay in this beautiful city again.",5-Mar-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
592,Steve was amazing during our stay! So attentive to our needs- very courteous and friendly. HE stopped at nothing to ensure we had a great stay. He is an asset to the property. We will stay there next time just to see Steve!,26-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
593,Checking in at the hotel was extremely efficient. Fatima at the front desk was a pleasure to meet and was a very tentative and accommodating resource. Definitely the right stuff!! The hotel was conveniently located in an excellent part of town. The meeting space at the hotel was of ample size for company functions of all size and shapes. There was a nice fitness room and the bar area was great as well. All of the staff was friendly and helpful. I would stay here again and again. ,25-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
594,"Good hotel, well equipped Gym, nice staff. Concierge was awesome for local tips. Nice views of the lakeshore at the front rooms too.Packed at the weekend with very noisy families though. Awoken at 0400 with rowdiness.",24-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
595,"The lobby of this hotel was pretty, but the room was a bit run down and the customer service is abysmal. It is a guarantee that you will need to call the front desk as there will be things wrong with your room- and it is also a guarantee that half the time they will not answer the phone. I’ve been here under an hour, and I’ve already had two issues and have had to repeatedly call before I can get somebody to answer the phone. Then they’ll tell you they’re sending somebody to fix it, but nobody is likely to come. I’m already very sorry that I selected this hotel.",15-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
596,"The lobby is pretty swanky. Bar area is really cool. The rooms are more eclectic than a regular hotel. More modern touches. I liked the decor, but the room was definitely small. The bathroom was a good size in comparison. The bed itself was pretty lumpy. In spite of the small room and lumpy bed, I'd stay there again given the location of the hotel and attentiveness of the staff.",12-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
597,The W is in a great location and the rooms are very quiet. From the cocktails we enjoyed when checking in to the breakfast Sunday morning everything was great. The concierge was very helpful in making a couple of special dinner reservations as well.,10-Feb-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
598,"Beautiful hotel in a great location! Eden and Vicki were both very helpful in booking our room block and arranging everything that we needed. The hotel bar is very nice, great for a group to mingle. Rooms are simple but nice",25-Jan-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
599,we had an issue in our washrooom the first afternoon of our 2 night getaway. I unfortunately had to go downstairs after going back and forth with service to get an engineer to the room. I then spoke to the manager who I explained my situation and he was quick to act upgrading us to a higher floor as well as a corner room for our troubles and to ensure we had a good stay. That we did. He saved us the trip. Will be staying here upon our return.,19-Jan-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
600,We had a great time while staying at the W City Center last weekend. The concierge Eden was the best! She did everything to make our experience special. From scheduling massages to dinner reservations. If your looking for a great hotel with making staff stay at the W city city.,15-Jan-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
601,"Usually when I'm in Chicago I stay at the W Lakeshore but I wanted to do something different. W City Center is exactly that right; in the middle of the city. The location is great close to everywhere you want to be. I was checked by Sarah who was sweet, attentive and gave me an awesome upgrade. My room was rather large but the view wasn't that impressive. Also the bathroom looked a little old. My favorite person here hands down was Steve the W Insider. Every single request I had he met & went above and beyond and with a smile. He also gave me some great restaurant recommendations. This was my first at the W City Center but it definitely wont be my last. Thank you Sarah and Steve for a memorable stay. ",3-Jan-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
602,"My husband booked us VIP tickets and a discounted room at the W Hotel for their New Year’s Eve party back in November. It was the best decision ever!We arrived Monday, December 31, 2018 around 3:30pm, valet parked our car, and headed inside to check in. There was no wait, the front desk staff were all cordial and welcoming. We stayed in room 1207. The room was a nice, with a king sized bed, and city view. It has a modern chic feel too it. I loved the inspirational light box in the room (I’ve enclosed a picture below). We also had late check-out which was at 2pm. The only cons to the room were the following: 1) a mildew smell when we first went in, but as soon as we turned on the heat, it went away. 2) the walls are paper thin, we could here our neighbors having sex 5 minutes after arriving to our room. The area for registration to the party was nice and the registration process for VIP wristbands went smoothly. The scanners for general admission were having technical difficulties which caused the line to be a little backed up. The venue set up for the NYE Soirée was fabulous. There were 2 rooms equipped with djs and buffets. The VIP room had a female dj and she did a great job at keeping the party going and playing a mix of songs to keep the crowd engaged. The bar served delicious strong drinks (I hate watered down drinks). The arrangement of food and dessert at the buffet area were delicious as well. Overall, I give it a 4 out of 5 and had a blast ringing in 2019 at the W Hotel. We are making plans to attend again to ring in 2020 God willing!",2-Jan-19,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
603,"I stayed here multiple times, but front desk people continue to be unfriendly. Maybe too much business and don’t care.I am at a gold level which meant nothing to W hotel member as they don’t seem to care. Never receive an upgrade or better category room. Last room was tiny with a view of fire escape and some room top of an apartment. Al least they should smile when guest checks in.Also bathroom was old, bathtub had broken tile, cracked tub etc. need some major refresh.Good news is that there are other hotels in the area.",17-Dec-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
604,"This was our first stay at this W and we were not impressed. When we arrived, there was a line to check-in. When we needed our room cleaned at 4pm, no one answered the phone and there was a line to talk to someone at the desk. The room was dark and depressing, a long cavernous room. The grout on the bathroom floor showed its age. The best part of the hotel was the bar, which could always seat our group. Relative to the other hotels and bars in the area, this lobby bar was refreshingly deserted.This property needs an update tomorrow to be competitive with other additions to the area. ",16-Dec-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
605,"Super modern looking rooms. Not really my style but if you like modern it’s nice. Bed was not super comfortable. It was quiet, spacious and clean however. There is room service, a mini bar and a spacious desk area. Room is well laid out and the bathroom is well lit. ",15-Dec-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
606,"This is a new generation hotel inside the facade of an old school Chicago building, where they still have the old mail chutes working it seems!We only stayed a night, but it was a nice experience with a mix of old & new in terms of decor of Chicago's past with W's new way of putting their modern spin on rooms.",29-Nov-18,W Chicago - City Center,http://www.tripadvisor.com/Hotel_Review-g35805-d220240-Reviews-W_Chicago_City_Center-Chicago_Illinois.html
